IDValues,Name,Price,link,ModelNumber,Image
603,"Lenovo ThinkCentre M93p 10AB004HCA Desktop, 2.00 GHz Intel i5-4590T Quad-Core, 4 GB DDR3 SDRAM, 500 GB, English(10AB004HCA)",$912.59,https://www.staples.ca/en/Lenovo-ThinkCentre-M93p-10AB004HCA-Desktop-2-00-GHz-Intel-i5-4590T-Quad-Core-4-GB-DDR3-SDRAM-500-GB-English-10AB004HCA-/product_2216023_2-CA_1_20001,10AB004HCA,
604,"HP Z240 Tower Workstation Desktop, 3.50 GHz Intel E3-1240 v5 Quad-Core, 16 GB DDR4 SDRAM, 1 TB, English, (L9K63UT#ABA)","$2,079.99",https://www.staples.ca/en/HP-Z240-Tower-Workstation-Desktop-3-50-GHz-Intel-E3-1240-v5-Quad-Core-16-GB-DDR4-SDRAM-1-TB-English-L9K63UT-ABA-/product_2216503_2-CA_1_20001,L9K63UT ABA,
605,"HP Z440 X2D62UT#ABA Tower Desktop Computer, 2.8 GHz Intel Xeon E5-1603 v4, 1 TB HDD, 8 GB DDR4, Windows 7 Pro","$1,659.99",https://www.staples.ca/en/HP-Z440-X2D62UT-ABA-Tower-Desktop-Computer-2-8-GHz-Intel-Xeon-E5-1603-v4-1-TB-HDD-8-GB-DDR4-Windows-7-Pro/product_2727135_2-CA_1_20001,X2D62UT#ABA,
606,"Lenovo 30B3001QCA ThinkStation P410 Desktop Computer, 3.1 GHz Intel Xeon E5-1607, 1 TB HDD, 8 GB, Win10 Pro, French","$1,379.00",https://www.staples.ca/en/Lenovo-30B3001QCA-ThinkStation-P410-Desktop-Computer-3-1-GHz-Intel-Xeon-E5-1607-1-TB-HDD-8-GB-Win10-Pro-French/product_2705827_2-CA_1_20001,30B3001QCA,
607,"Dell OptiPlex 5040 Desktop, 3.2.00 GHz Intel Core i5-6500 Quad-Core, 8 GB DDR3L SDRAM, 500 GB, English(HR4W0)",$999.00,https://www.staples.ca/en/Dell-OptiPlex-5040-Desktop-3-2-00-GHz-Intel-Core-i5-6500-Quad-Core-8-GB-DDR3L-SDRAM-500-GB-English-HR4W0-/product_2216098_2-CA_1_20001,HR4W0,
608,"ASUS UN65U-M022M VivoMini Barebones Desktop Computer, 2.5 GHz Intel Core i5-7200U, Windows 10",$459.99,https://www.staples.ca/en/ASUS-UN65U-M022M-VivoMini-Barebones-Desktop-Computer-2-5-GHz-Intel-Core-i5-7200U-Windows-10/product_2675783_2-CA_1_20001,UN65U-M022M,
609,"Dell Refurbished OptiPlex 9010 Compact Desktop Computer, 3.4 GHz Intel Core i7-3770, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$579.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-9010-Compact-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2727099_2-CA_1_20001,OPTIPLX9010USFF,
610,"Lenovo 30B3001QUS ThinkStation P410 Tower Desktop Computer, 3.1 GHz Intel Xeon E5-1607, 1 TB HDD, 8 GB, Win10 Pro","$1,379.99",https://www.staples.ca/en/Lenovo-30B3001QUS-ThinkStation-P410-Tower-Desktop-Computer-3-1-GHz-Intel-Xeon-E5-1607-1-TB-HDD-8-GB-Win10-Pro/product_2582124_2-CA_1_20001,30B3001QUS,
611,"HP ProDesk 600 G3 1FY43UT#ABA Desktop Computer, 3.4 GHz Intel Core i5-7500, 256 GB SSD, 8 GB RAM, Windows 10 Pro","$1,039.99",https://www.staples.ca/en/HP-ProDesk-600-G3-1FY43UT-ABA-Desktop-Computer-3-4-GHz-Intel-Core-i5-7500-256-GB-SSD-8-GB-RAM-Windows-10-Pro/product_2742503_2-CA_1_20001,1FY43UT#ABA,
612,"HP 280 G2 Z2H39UT#ABA SFF Desktop Computer, 3.7 GHz Intel Core i3-6100, 500 GB HDD, 4 GB DDR4 SDRAM, Windows 7 Pro",$659.92,https://www.staples.ca/en/HP-280-G2-Z2H39UT-ABA-SFF-Desktop-Computer-3-7-GHz-Intel-Core-i3-6100-500-GB-HDD-4-GB-DDR4-SDRAM-Windows-7-Pro/product_2742473_2-CA_1_20001,Z2H39UT#ABA,
613,"Lenovo 30AV000EUS ThinkStation P310 SFF Desktop Computer, 3.5 GHz Intel Xeon E3-1240, 256 GB SSD, 8 GB DDR4, Win10 Pro","$1,579.92",https://www.staples.ca/en/Lenovo-30AV000EUS-ThinkStation-P310-SFF-Desktop-Computer-3-5-GHz-Intel-Xeon-E3-1240-256-GB-SSD-8-GB-DDR4-Win10-Pro/product_2705826_2-CA_1_20001,30AV000EUS,
614,"Lenovo Refurbished M91P SFF Desktop Computer, 3.1 GHz Intel Core i5-2400, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$399.99,https://www.staples.ca/en/Lenovo-Refurbished-M91P-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2659907_2-CA_1_20001,M91P,
615,"Lenovo ThinkStation P300 Workstation Desktop, 3.60 GHz Intel i7-4790 Quad-Core, 8 GB DDR3 SDRAM, 1 TB, English(30AK002DUS)","$1,745.12",https://www.staples.ca/en/Lenovo-ThinkStation-P300-Workstation-Desktop-3-60-GHz-Intel-i7-4790-Quad-Core-8-GB-DDR3-SDRAM-1-TB-English-30AK002DUS-/product_2216277_2-CA_1_20001,30AK002DUS,
616,"HP Z240 Workstation Desktop, 3.30 GHz Intel E3-1225 v5 Quad-Core, 8 GB DDR4 SDRAM, 1 TB, English, (L9K22UT#ABA)","$1,229.00",https://www.staples.ca/en/HP-Z240-Workstation-Desktop-3-30-GHz-Intel-E3-1225-v5-Quad-Core-8-GB-DDR4-SDRAM-1-TB-English-L9K22UT-ABA-/product_2216434_2-CA_1_20001,L9K22UT ABA,
617,"Dell OptiPlex 7040 Desktop, 2.00 GHz Intel i5-4590T, 8 GB DDR4 SDRAM, 500 GB, English(MMWR6)",$849.00,https://www.staples.ca/en/Dell-OptiPlex-7040-Desktop-2-00-GHz-Intel-i5-4590T-8-GB-DDR4-SDRAM-500-GB-English-MMWR6-/product_2216061_2-CA_1_20001,MMWR6,
618,"Microcad Gold Mid-High Level Gaming System, 3.5 GHz Intel i5-6600, 16 GB DDR4 , 1 TB HDD +  256 GB SSD, GeForce GTX 1070, Win10","$2,199.00",https://www.staples.ca/en/Microcad-Gold-Mid-High-Level-Gaming-System-3-5-GHz-Intel-i5-6600-16-GB-DDR4-1-TB-HDD-256-GB-SSD-GeForce-GTX-1070-Win10/product_2519056_2-CA_1_20001,GAMINGGOLD,
619,"HP Z2 Mini G3 Z2D60UT#ABC Compact Desktop Computer, 3.4 GHz Intel Core i7-6700, 256 GB SSD, 8 GB DDR4, Windows 7 Pro","$1,739.92",https://www.staples.ca/en/HP-Z2-Mini-G3-Z2D60UT-ABC-Compact-Desktop-Computer-3-4-GHz-Intel-Core-i7-6700-256-GB-SSD-8-GB-DDR4-Windows-7-Pro/product_2742508_2-CA_1_20001,Z2D60UT#ABC,
620,"Lenovo Refurbished ThinkCentre M92P SFF Desktop Computer, 3.2 GHz Intel Core i5-3470, 2 TB HDD, 8 DDR3, Windows 10 Pro",$389.92,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M92P-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-2-TB-HDD-8-DDR3-Windows-10-Pro/product_2767373_2-CA_1_20001,M92P,
621,"Dell Refurbished OptiPlex 790 SFF Desktop Computer, 3.3 GHz Intel Core i3-2120, 256 GB SSD, 12 GB DDR3, Windows 10 Pro",$479.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-SFF-Desktop-Computer-3-3-GHz-Intel-Core-i3-2120-256-GB-SSD-12-GB-DDR3-Windows-10-Pro/product_2630824_2-CA_1_20001,OPTIPLEX 790,
622,"HP ProDesk 600 G3 1FY66UT#ABA Desktop Computer, 2.7 GHz Intel Core i5-7500T, 1 TB HDD, 8 GB RAM, Windows 10 Pro",$979.92,https://www.staples.ca/en/HP-ProDesk-600-G3-1FY66UT-ABA-Desktop-Computer-2-7-GHz-Intel-Core-i5-7500T-1-TB-HDD-8-GB-RAM-Windows-10-Pro/product_2742502_2-CA_1_20001,1FY66UT#ABA,
623,"HP Z240 Small Form Factor Workstation Desktop, 3.40 GHz Intel i7-6700 Quad-Core, 8 GB DDR4 SDRAM, 1 TB, English, (L9K16UT#ABA)","$1,499.99",https://www.staples.ca/en/HP-Z240-Small-Form-Factor-Workstation-Desktop-3-40-GHz-Intel-i7-6700-Quad-Core-8-GB-DDR4-SDRAM-1-TB-English-L9K16UT-ABA-/product_2216463_2-CA_1_20001,L9K16UT ABA,
624,"Dell Refurbished OptiPlex 7010 SFF Computer + 2 x 22"" LCD Monitors, 3.2 GHz Intel Core i5-3470, 1 TB HDD, 8 GB DDR3, Win10 Pro",$599.95,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-SFF-Computer-2-x-22-LCD-Monitors-3-2-GHz-Intel-Core-i5-3470-1-TB-HDD-8-GB-DDR3-Win10-Pro/product_2739676_2-CA_1_20001,DELL 7010,
625,"HP ProDesk 400 G3 1GF98UT#ABC SFF Desktop Computer, 2.7 GHz  Intel Core i5-7500T, 1 TB HDD, 4 GB DDR4 SDRAM, Windows 10 Pro",$799.99,https://www.staples.ca/en/HP-ProDesk-400-G3-1GF98UT-ABC-SFF-Desktop-Computer-2-7-GHz-Intel-Core-i5-7500T-1-TB-HDD-4-GB-DDR4-SDRAM-Windows-10-Pro/product_2742486_2-CA_1_20001,1GF98UT#ABC,
626,"HP Compaq (Elite 8100) Refurbished Desktop, 2.93 GHz Intel Core i3, 4GB RAM, 250GB HDD, Windows 10 Home, English",$269.49,https://www.staples.ca/en/HP-Compaq-Elite-8100-Refurbished-Desktop-2-93-GHz-Intel-Core-i3-4GB-RAM-250GB-HDD-Windows-10-Home-English/product_1521253_2-CA_1_20001,ELITE 8100SFFI3,
627,"HP EliteDesk 800 G3 1FY79UT#ABA SFF Desktop Computer, 2.9 GHz  Intel Core i7-7700T, 256 GB SSD, 8 GB DDR4 SDRAM, Windows 10 Pro","$1,349.92",https://www.staples.ca/en/HP-EliteDesk-800-G3-1FY79UT-ABA-SFF-Desktop-Computer-2-9-GHz-Intel-Core-i7-7700T-256-GB-SSD-8-GB-DDR4-SDRAM-Windows-10-Pro/product_2742483_2-CA_1_20001,1FY78UT#ABA,
628,"Dell Refurbished OptiPlex 7010 SFF Desktop Computer, 3.4 GHz Intel Core i3-3240, 500 GB HDD, 4 DDR3, Windows 10 Pro",$334.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i3-3240-500-GB-HDD-4-DDR3-Windows-10-Pro/product_2768240_2-CA_1_20001,DELL 7010,
629,"Lenovo IdeaCentre Y720 Cube 90H2000AUS Gaming PC, 3.6 GHz Core i7-7700, 2 TB HDD + 256 GB SSD, 16 GB, GeForce GTX 1070, Win10","$2,229.92",https://www.staples.ca/en/Lenovo-IdeaCentre-Y720-Cube-90H2000AUS-Gaming-PC-3-6-GHz-Core-i7-7700-2-TB-HDD-256-GB-SSD-16-GB-GeForce-GTX-1070-Win10/product_2773049_2-CA_1_20001,90H2000AUS,
630,"HP Z240 Tower Workstation Desktop, 3.40 GHz Intel i7-6700 Quad-Core, 8 GB DDR4 SDRAM, 1 TB, English, (L9K19UT#ABC)","$1,389.99",https://www.staples.ca/en/HP-Z240-Tower-Workstation-Desktop-3-40-GHz-Intel-i7-6700-Quad-Core-8-GB-DDR4-SDRAM-1-TB-English-L9K19UT-ABC-/product_2216456_2-CA_1_20001,L9K19UT ABC,
631,"HP Z240 L9K22UT#ABA Desktop Computer, 3.3 GHz Intel Xeon E3, 1 TB HDD, 8 GB DDR4 SDRAM, Windows 7 Pro","$1,259.00",https://www.staples.ca/en/HP-Z240-L9K22UT-ABA-Desktop-Computer-3-3-GHz-Intel-Xeon-E3-1-TB-HDD-8-GB-DDR4-SDRAM-Windows-7-Pro/product_2180139_2-CA_1_20001,L9K22UT#ABA,
632,"HP T730 W5W69UA#ABA Tower Desktop Computer, 2.7 GHz AMD RX427BB, 64 GB Flash, 8 GB DDR3, Windows 10 IoT","$1,249.00",https://www.staples.ca/en/HP-T730-W5W69UA-ABA-Tower-Desktop-Computer-2-7-GHz-AMD-RX427BB-64-GB-Flash-8-GB-DDR3-Windows-10-IoT/product_2727136_2-CA_1_20001,W5W69UA#ABA,
633,"Lenovo 30AV0008US ThinkStation P310 SFF Desktop Computer, 3.7 GHz Intel Core i3-6100, 1 TB HDD, 4 GB DDR4, Windows 7 Pro",$969.00,https://www.staples.ca/en/Lenovo-30AV0008US-ThinkStation-P310-SFF-Desktop-Computer-3-7-GHz-Intel-Core-i3-6100-1-TB-HDD-4-GB-DDR4-Windows-7-Pro/product_2660260_2-CA_1_20001,30AV0008US,
634,"HP EliteDesk 800 G2 Small Form Factor PC, 3.20 GHz Intel i5-6500, 8 GB DDR4 SDRAM, 500 GB, English, (T1P44AW#ABA)","$1,499.00",https://www.staples.ca/en/HP-EliteDesk-800-G2-Small-Form-Factor-PC-3-20-GHz-Intel-i5-6500-8-GB-DDR4-SDRAM-500-GB-English-T1P44AW-ABA-/product_2216470_2-CA_1_20001,T1P44AW ABA,
635,"Lenovo 30B5002EUS ThinkStation P510 Desktop Computer, 3.7 GHz Intel Xeon E5-1630, 256 GB SSD, 8 GB, Win10 Pro","$2,349.00",https://www.staples.ca/en/Lenovo-30B5002EUS-ThinkStation-P510-Desktop-Computer-3-7-GHz-Intel-Xeon-E5-1630-256-GB-SSD-8-GB-Win10-Pro/product_2705830_2-CA_1_20001,30B5002EUS,
636,"Dell Refurbished OptiPlex 990 Desktop Computer, 3.1 GHz Intel Core i5-2400, 256 GB SSD, 8 GB DDR3, Windows 10 Pro",$529.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-256-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2720536_2-CA_1_20001,990,
637,"Lenovo 30B3001SUS ThinkStation P410 SFF Desktop Computer, 3.7 GHz Intel Xeon E5-1630, 256 GB SSD, 4 GB, Win10 Pro","$2,299.00",https://www.staples.ca/en/Lenovo-30B3001SUS-ThinkStation-P410-SFF-Desktop-Computer-3-7-GHz-Intel-Xeon-E5-1630-256-GB-SSD-4-GB-Win10-Pro/product_2705829_2-CA_1_20001,30B3001SUS,
638,"Dell OptiPlex 5040 Desktop, 3.2 GHz Intel Core i5-6500 Quad-Core, 8 GB DDR3L SDRAM, 500 GB, English(MRR81)",$939.99,https://www.staples.ca/en/Dell-OptiPlex-5040-Desktop-3-2-GHz-Intel-Core-i5-6500-Quad-Core-8-GB-DDR3L-SDRAM-500-GB-English-MRR81-/product_2216034_2-CA_1_20001,MRR81,
639,"Lenovo Refurbished ThinkCentre M91 Compact Desktop Computer, 3.1 GHz Intel Core i3-2100, 250 GB HDD, 8 GB DDR3, Windows 10 Pro",$299.00,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91-Compact-Desktop-Computer-3-1-GHz-Intel-Core-i3-2100-250-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2727093_2-CA_1_20001,THINKCNTRE M91,
640,"Lenovo 30AT000GUS ThinkStation P310 Tower Desktop Computer, 3.5 GHz Intel E3-1245, 256 GB SSD, 8 GB DDR4, Windows 7 Pro","$1,429.00",https://www.staples.ca/en/Lenovo-30AT000GUS-ThinkStation-P310-Tower-Desktop-Computer-3-5-GHz-Intel-E3-1245-256-GB-SSD-8-GB-DDR4-Windows-7-Pro/product_2509141_2-CA_1_20001,30AT000GUS,
641,"HP ProDesk 600 G3 1FY43UT#ABC Tower Desktop Computer, 2.7 GHz  Intel Core i5-7500, 256 GB SSD, 8 GB DDR4 SDRAM, Windows 10 Pro","$1,049.92",https://www.staples.ca/en/HP-ProDesk-600-G3-1FY43UT-ABC-Tower-Desktop-Computer-2-7-GHz-Intel-Core-i5-7500-256-GB-SSD-8-GB-DDR4-SDRAM-Windows-10-Pro/product_2742493_2-CA_1_20001,1FY43UT#ABC,
642,"HP ProDesk 600 G3 1FY68UT#ABA Compact Desktop Computer, 3.3 GHz Intel Core i5-7500T, 500 GB HDD, 4 GB DDR4 SDRAM, Windows 10 Pro",$929.92,https://www.staples.ca/en/HP-ProDesk-600-G3-1FY68UT-ABA-Compact-Desktop-Computer-3-3-GHz-Intel-Core-i5-7500T-500-GB-HDD-4-GB-DDR4-SDRAM-Windows-10-Pro/product_2742475_2-CA_1_20001,1FY68UT#ABA,
643,"HP 8200 SFF (QR313US#ABA) Refurbished Desktop Computer, Intel i5 2400 3.1Ghz, 4GB RAM, 500GB HDD, DVDRW, Windows 10, English",$349.95,https://www.staples.ca/en/HP-8200-SFF-QR313US-ABA-Refurbished-Desktop-Computer-Intel-i5-2400-3-1Ghz-4GB-RAM-500GB-HDD-DVDRW-Windows-10-English/product_2139858_2-CA_1_20001,QR313US#ABA,
644,"Lenovo 10MR004FUS ThinkCentre Desktop, Core i5-6500T, 2.5 GHz, 500 GB HDD, 4 GB DDR4, Windows 10",$889.92,https://www.staples.ca/en/Lenovo-10MR004FUS-ThinkCentre-Desktop-Core-i5-6500T-2-5-GHz-500-GB-HDD-4-GB-DDR4-Windows-10/product_2760931_2-CA_1_20001,10MR004FUS,
645,"Dell Optiplex 790 Refurbished SFF Desktop, 3.1GHz Intel Corei3 2100, 4GB RAM, 250GB HDD, DVD/RW, Win 10 Pro, English",$379.99,https://www.staples.ca/en/Dell-Optiplex-790-Refurbished-SFF-Desktop-3-1GHz-Intel-Corei3-2100-4GB-RAM-250GB-HDD-DVD-RW-Win-10-Pro-English/product_1641115_2-CA_1_20001,OPTIPLEX790SFF,
646,"HP ProDesk 600 G3 1KB99UT#ABA Compact Desktop Computer, 2.7 GHz Intel Core i5-7500T, 256 GB SSD, 8 GB DDR4 SDRAM, Windows 10 Pro","$1,029.99",https://www.staples.ca/en/HP-ProDesk-600-G3-1KB99UT-ABA-Compact-Desktop-Computer-2-7-GHz-Intel-Core-i5-7500T-256-GB-SSD-8-GB-DDR4-SDRAM-Windows-10-Pro/product_2742470_2-CA_1_20001,1KB99UT#ABA,
647,"Lenovo 10MR0049US ThinkCentre Desktop, Core i3-6100T, 3.2 GHz, 500 GB HDD, 4 GB DDR4, Windows 10",$769.92,https://www.staples.ca/en/Lenovo-10MR0049US-ThinkCentre-Desktop-Core-i3-6100T-3-2-GHz-500-GB-HDD-4-GB-DDR4-Windows-10/product_2792211_2-CA_1_20001,10MR0049US,
648,"Lenovo ThinkStation P710 30B7000YCA Desktop Computer, 2.1 GHz Intel Xeon E5-2620, 1 TB HDD, 16 GB DDR4 SDRAM, Win10 Pro, French","$2,609.99",https://www.staples.ca/en/Lenovo-ThinkStation-P710-30B7000YCA-Desktop-Computer-2-1-GHz-Intel-Xeon-E5-2620-1-TB-HDD-16-GB-DDR4-SDRAM-Win10-Pro-French/product_2705856_2-CA_1_20001,30B7000YCA,
649,"Lenovo 30AT000NUS ThinkStation P310 SFF Desktop Computer, 3.2 GHz Intel Core I5-6500, 1 TB HDD, 8 GB DDR4, Windows 7 Pro","$1,219.92",https://www.staples.ca/en/Lenovo-30AT000NUS-ThinkStation-P310-SFF-Desktop-Computer-3-2-GHz-Intel-Core-I5-6500-1-TB-HDD-8-GB-DDR4-Windows-7-Pro/product_2660262_2-CA_1_20001,30AT000NUS,
650,"Lenovo 30B5005GUS ThinkStation P510 Desktop Computer, 3.5 GHz Intel Xeon E5-1620, 256 GB SSD, 8 GB, Win10 Pro","$2,179.00",https://www.staples.ca/en/Lenovo-30B5005GUS-ThinkStation-P510-Desktop-Computer-3-5-GHz-Intel-Xeon-E5-1620-256-GB-SSD-8-GB-Win10-Pro/product_2705831_2-CA_1_20001,30B5005GUS,
651,"Lenovo Ideacentre 720 90H00000US Standard Desktop Computer, 3.6 GHz Intel Core i7-7700, 1 TB HDD + 128 GB SSD, 8 GB DDR4","$1,349.99",https://www.staples.ca/en/Lenovo-Ideacentre-720-90H00000US-Standard-Desktop-Computer-3-6-GHz-Intel-Core-i7-7700-1-TB-HDD-128-GB-SSD-8-GB-DDR4/product_2798162_2-CA_1_20001,90H00000US,
652,"Lenovo 10MR0047US ThinkCentre Desktop, Core i5-6500T, 2.5 GHz, 256 GB SSD, 8 GB DDR4, Windows 10","$1,009.99",https://www.staples.ca/en/Lenovo-10MR0047US-ThinkCentre-Desktop-Core-i5-6500T-2-5-GHz-256-GB-SSD-8-GB-DDR4-Windows-10/product_2760930_2-CA_1_20001,10MR0047US,
653,"Dell OptiPlex 3040 Desktop, 3.20 GHz Intel i3-6100T, 4 GB DDR3L SDRAM, 500 GB, English(6WXJ9)",$639.00,https://www.staples.ca/en/Dell-OptiPlex-3040-Desktop-3-20-GHz-Intel-i3-6100T-4-GB-DDR3L-SDRAM-500-GB-English-6WXJ9-/product_2215950_2-CA_1_20001,6WXJ9,
654,"HP Z240 L9K65UT#ABA Tower Workstation, 3.7 GHz Intel Core i3-6100, 1 TB HDD, 4 GB RAM,  Windows 10 Pro","$1,029.26",https://www.staples.ca/en/HP-Z240-L9K65UT-ABA-Tower-Workstation-3-7-GHz-Intel-Core-i3-6100-1-TB-HDD-4-GB-RAM-Windows-10-Pro/product_2180264_2-CA_1_20001,L9K65UT#ABA,
655,"Lenovo 30AT000FUS ThinkStation P310 Tower Desktop Computer, 3.5 GHz Intel E3-1245, 1 TB HDD, 8 GB DDR4, Windows 7 Pro","$1,369.92",https://www.staples.ca/en/Lenovo-30AT000FUS-ThinkStation-P310-Tower-Desktop-Computer-3-5-GHz-Intel-E3-1245-1-TB-HDD-8-GB-DDR4-Windows-7-Pro/product_2509146_2-CA_1_20001,30AT000FUS,
656,"HP ProDesk 400 G3 1GF98UT#ABA Tower Desktop Computer, 2.7 GHz  Intel Core i5-7500T, 500 GB HDD, 4 GB DDR4, Windows 10 Pro",$799.99,https://www.staples.ca/en/HP-ProDesk-400-G3-1GF98UT-ABA-Tower-Desktop-Computer-2-7-GHz-Intel-Core-i5-7500T-500-GB-HDD-4-GB-DDR4-Windows-10-Pro/product_2742495_2-CA_1_20001,1GF98UT#ABA,
657,"HP EliteDesk 800 G3 1FZ07UT#ABA Desktop Computer, 3.2 GHz Intel Core i5-6500, 256 GB SSD, 8 GB RAM, Windows 7 Pro","$1,149.99",https://www.staples.ca/en/HP-EliteDesk-800-G3-1FZ07UT-ABA-Desktop-Computer-3-2-GHz-Intel-Core-i5-6500-256-GB-SSD-8-GB-RAM-Windows-7-Pro/product_2742504_2-CA_1_20001,1FZ07UT#ABA,
658,"HP EliteDesk 800 G3 1FY74UT#ABA Tower Desktop Computer, 3.8 GHz Intel Core i5-7500, 1 TB HDD, 8 GB DDR4 SDRAM, Windows 10 Pro","$1,149.92",https://www.staples.ca/en/HP-EliteDesk-800-G3-1FY74UT-ABA-Tower-Desktop-Computer-3-8-GHz-Intel-Core-i5-7500-1-TB-HDD-8-GB-DDR4-SDRAM-Windows-10-Pro/product_2742478_2-CA_1_20001,1FY74UT#ABA,
659,"HP ProDesk 600 G3 1GG09UT#ABA Compact Desktop Computer, 3.1 GHz Intel Core i5-6500T, 256 GB SSD, 8 GB DDR4 SDRAM, Windows 7 Pro","$1,079.99",https://www.staples.ca/en/HP-ProDesk-600-G3-1GG09UT-ABA-Compact-Desktop-Computer-3-1-GHz-Intel-Core-i5-6500T-256-GB-SSD-8-GB-DDR4-SDRAM-Windows-7-Pro/product_2742471_2-CA_1_20001,1FF09UT#ABA,
660,"Lenovo 30AV0008CA ThinkStation P310 SFF Desktop Computer, 3.7 GHz Intel Core i3-6100, 1 TB HDD, 4 GB DDR4, Win7 Pro, French",$969.99,https://www.staples.ca/en/Lenovo-30AV0008CA-ThinkStation-P310-SFF-Desktop-Computer-3-7-GHz-Intel-Core-i3-6100-1-TB-HDD-4-GB-DDR4-Win7-Pro-French/product_2705819_2-CA_1_20001,30AV0008CA,
661,"Dell Refurbished OptiPlex 7010 SFF Desktop Computer, 3.4 GHz Intel Core i3-3240, 240 GB SSD, 16 DDR3, Windows 10 Pro",$599.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i3-3240-240-GB-SSD-16-DDR3-Windows-10-Pro/product_2768244_2-CA_1_20001,DELL 7010,
662,"HP T520 Y6Z03UT#ABA Tower Desktop Computer, 1.2 GHz AMD GX-212JC, 16 GB Flash, 4 GB DDR3L, Windows 8",$619.99,https://www.staples.ca/en/HP-T520-Y6Z03UT-ABA-Tower-Desktop-Computer-1-2-GHz-AMD-GX-212JC-16-GB-Flash-4-GB-DDR3L-Windows-8/product_2727137_2-CA_1_20001,Y6Z03UT#ABA,
663,"Dell Refurbished OptiPlex 990 Desktop Computer, 3.1 GHz Intel Core i5-2400, 2 TB HDD, 8 GB DDR3, Windows 10 Pro",$439.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-2-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2720537_2-CA_1_20001,990,
664,"HP Z240 Small Form Factor Workstation Desktop, 3.40 GHz Intel i7-6700 Quad-Core, 8 GB DDR4 SDRAM, 1 TB, English, (L9K23UT#ABA)","$1,339.99",https://www.staples.ca/en/HP-Z240-Small-Form-Factor-Workstation-Desktop-3-40-GHz-Intel-i7-6700-Quad-Core-8-GB-DDR4-SDRAM-1-TB-English-L9K23UT-ABA-/product_2216446_2-CA_1_20001,L9K23UT ABA,
665,"Dell Refurbished 5050 Desktop Computer, 3.3 GHz Intel Core i5-7500T, 500 GB HDD, 8 DDR4, Windows 10 Pro",$849.99,https://www.staples.ca/en/Dell-Refurbished-5050-Desktop-Computer-3-3-GHz-Intel-Core-i5-7500T-500-GB-HDD-8-DDR4-Windows-10-Pro/product_2768239_2-CA_1_20001,5050,
666,"HP EliteDesk 800 G3 1FY80UT#ABC Compact Desktop Computer, 3.6 GHz Intel Core i7-6700T, 256 GB SSD, 8 GB DDR4, Windows 7 Pro","$1,359.92",https://www.staples.ca/en/HP-EliteDesk-800-G3-1FY80UT-ABC-Compact-Desktop-Computer-3-6-GHz-Intel-Core-i7-6700T-256-GB-SSD-8-GB-DDR4-Windows-7-Pro/product_2742477_2-CA_1_20001,1FY80UT#ABC,
667,"HP ProDesk 600 G3 1FY53UT#ABA Desktop Computer, 3.4 GHz Intel Core i5-7500, 1 TB HDD, 8 GB RAM, Windows 10 Pro","$1,039.99",https://www.staples.ca/en/HP-ProDesk-600-G3-1FY53UT-ABA-Desktop-Computer-3-4-GHz-Intel-Core-i5-7500-1-TB-HDD-8-GB-RAM-Windows-10-Pro/product_2742506_2-CA_1_20001,1FY53UT#ABA,
668,"Dell Refurbished OptiPlex 7010 SFF Desktop Computer, 3.4 GHz Intel Core i3-3240, 2 TB HDD, 8 DDR3, Windows 10 Pro",$439.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i3-3240-2-TB-HDD-8-DDR3-Windows-10-Pro/product_2768241_2-CA_1_20001,DELL 7010,
669,"Lenovo ThinkStation P300 Workstation, 3.50 GHz Intel i5-4690 Quad-Core, 8 GB DDR3 SDRAM, 1 TB, English(10AB002WCA)","$1,214.78",https://www.staples.ca/en/Lenovo-ThinkStation-P300-Workstation-3-50-GHz-Intel-i5-4690-Quad-Core-8-GB-DDR3-SDRAM-1-TB-English-10AB002WCA-/product_2216163_2-CA_1_20001,10AB002WCA,
